0,1
1,0
2,0
3,1
4,0
5,0
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,0
16,1
17,0
18,1
19,0
20,1
21,1
22,1
23,2
24,0
25,3
26,0
27,2
28,1
29,0
30,2
31,1
32,3
33,1
34,0
35,1
36,1
37,2
38,2
39,3
40,1
41,1
42,4
43,1
44,2
45,2
46,2
47,0
48,1
49,3
50,2
51,3
52,2
53,3
54,1
55,1
56,5
57,3
58,4
59,4
60,3
61,3
62,6
63,4
64,4
65,9
66,10
67,11
68,9
69,20
70,23
71,27
72,45
73,45
74,47
75,51
76,54
77,62
78,76
79,100
80,116
81,165
82,199
83,238
84,276
85,306
86,386
87,486
88,584
89,713
90,869
91,1173
92,1379
93,1840
94,2321
95,3082
96,3911
97,5101
98,6588
99,8520
100,10883
101,14130
102,18056
103,23013
104,29113
105,36243
106,45278
107,56103
108,68749
109,82794
110,98603
111,117096
112,136770
113,157850
114,180572
115,203556
116,227981
117,250549
118,273053
119,294326
120,313331
121,330904
122,344132
123,353905
124,359997
125,364724
126,364246
127,360051
128,354665
129,345504
130,334514
131,324277
132,313281
133,303721
134,296236
135,290619
136,289843
137,294389
138,306366
139,324374
140,352774
141,390701
142,440709
143,503610
144,577377
145,663304
146,762070
147,869360
148,985104
149,1102690
150,1221031
151,1334084
152,1438348
153,1525996
154,1593379
155,1641688
156,14551399
157,1657195
158,1625424
159,1568368
160,1486104
161,1387617
162,1276982
163,1155042
164,1030315
165,906068
166,785900
167,671884
168,568342
169,475119
170,391734
171,321026
172,261777
173,211490
174,171483
175,137979
176,110574
177,88654
178,72102
179,58667
180,47921
181,39963
182,33779
183,28667
184,24793
185,21478
186,18909
187,17010
188,15305
189,14010
190,12819
191,12013
192,11137
193,10670
194,10025
195,9708
196,9359
197,8762
198,8550
199,8173
200,8022
201,7775
202,7405
203,7355
204,7095
205,6981
206,6825
207,6683
208,6531
209,6389
210,6300
211,6200
212,6093
213,5863
214,5740
215,5678
216,5495
217,5394
218,5364
219,5265
220,5169
221,5115
222,4869
223,4809
224,4766
225,4715
226,4448
227,4493
228,4360
229,4285
230,4090
231,4182
232,4059
233,3947
234,3975
235,3813
236,3649
237,3765
238,3616
239,3539
240,3509
241,3474
242,3442
243,3402
244,3379
245,3261
246,3237
247,3204
248,3139
249,3130
250,3077
251,3136
252,3131
253,3016
254,3002
255,2971
256,2962
257,2974
258,2803
259,2824
260,2977
261,2859
262,2801
263,2718
264,2849
265,2688
266,2693
267,2579
268,2641
269,2625
270,2572
271,2586
272,2601
273,2578
274,2504
275,2575
276,2514
277,2420
278,2450
279,2466
280,2357
281,2323
282,2429
283,2380
284,2431
285,2323
286,2285
287,2336
288,2305
289,2325
290,2327
291,2226
292,2215
293,2287
294,2139
295,2220
296,2225
297,2150
298,2230
299,2218
300,2183
301,2095
302,2101
303,2082
304,2208
305,2110
306,2133
307,2103
308,2066
309,2103
310,2087
311,2102
312,2057
313,2082
314,2045
315,2083
316,2019
317,2053
318,2022
319,2018
320,1983
321,2016
322,1946
323,1913
324,1989
325,1987
326,1999
327,1965
328,1887
329,1941
330,2074
331,1974
332,2024
333,1999
334,1954
335,1929
336,2017
337,1957
338,1972
339,1922
340,1986
341,1935
342,2017
343,1882
344,1878
345,1941
346,2027
347,1929
348,1980
349,1972
350,1933
351,1905
352,1911
353,1911
354,1934
355,1987
356,1910
357,1976
358,1881
359,1929
360,1926
361,1889
362,1989
363,1982
364,1956
365,1958
366,1920
367,1954
368,1942
369,1888
370,1972
371,1903
372,1951
373,1985
374,1990
375,1928
376,1983
377,1962
378,1942
379,1985
380,1840
381,1930
382,1974
383,1947
384,1884
385,1999
386,2037
387,1962
388,2091
389,2017
390,1996
391,2045
392,2048
393,2006
394,2050
395,2033
396,2102
397,2101
398,2046
399,2069
400,2084
401,2067
402,2046
403,2102
404,2071
405,2146
406,2052
407,2102
408,2210
409,2181
410,2272
411,2210
412,2187
413,2188
414,2303
415,2174
416,2206
417,2227
418,2276
419,2264
420,2191
421,2260
422,2392
423,2246
424,2302
425,2420
426,2440
427,2342
428,2355
429,2429
430,2365
431,2454
432,2414
433,2451
434,2432
435,2550
436,2471
437,2532
438,2532
439,2611
440,2556
441,2564
442,2700
443,2705
444,2768
445,2721
446,2788
447,2762
448,2727
449,2809
450,2881
451,2943
452,2827
453,3004
454,2939
455,3016
456,2978
457,3099
458,3220
459,3219
460,3203
461,3218
462,3316
463,3308
464,3395
465,3314
466,3480
467,3421
468,3511
469,3618
470,3677
471,3789
472,3728
473,3924
474,3905
475,4055
476,3991
477,4140
478,4185
479,4265
480,4438
481,4514
482,4612
483,4561
484,4812
485,4836
486,4917
487,5170
488,5107
489,5417
490,5439
491,5651
492,5695
493,5756
494,6086
495,6164
496,6266
497,6414
498,6623
499,6841
500,7033
501,7293
502,7201
503,7603
504,7700
505,7939
506,8090
507,8457
508,8665
509,8848
510,8864
511,9061
512,9378
513,9308
514,9603
515,9810
516,9943
517,10177
518,10463
519,10634
520,10840
521,10824
522,10896
523,11270
524,11357
525,11193
526,11591
527,11584
528,11896
529,11975
530,11915
531,11881
532,12143
533,12260
534,12344
535,12193
536,12330
537,12353
538,12210
539,12365
540,12326
541,12353
542,12331
543,12419
544,12398
545,12266
546,12354
547,12150
548,11995
549,12014
550,12169
551,12205
552,12137
553,12133
554,11945
555,11999
556,12005
557,11739
558,11801
559,11969
560,11553
561,11657
562,11705
563,11663
564,11679
565,11709
566,11532
567,11572
568,11648
569,11721
570,11696
571,11911
572,11821
573,11849
574,11985
575,11945
576,12253
577,12328
578,12498
579,12553
580,12650
581,12807
582,13035
583,13467
584,13793
585,13869
586,14320
587,14458
588,14683
589,15296
590,15854
591,16156
592,16598
593,17062
594,17419
595,18138
596,18875
597,19454
598,20083
599,20816
600,21567
601,22364
602,23085
603,23995
604,24653
605,25470
606,26644
607,27699
608,28351
609,29483
610,30308
611,31368
612,32171
613,32984
614,34110
615,34983
616,35756
617,36316
618,37161
619,37886
620,38402
621,39244
622,39541
623,40028
624,39977
625,40906
626,40640
627,40706
628,41097
629,40748
630,40248
631,40174
632,40273
633,39441
634,39031
635,38231
636,38057
637,37064
638,36850
639,35463
640,34997
641,34291
642,33253
643,32572
644,31320
645,30440
646,29428
647,28486
648,27877
649,26380
650,25453
651,24674
652,23439
653,22857
654,21753
655,20911
656,19900
657,19174
658,18659
659,17520
660,16516
661,15809
662,15383
663,14457
664,13705
665,13123
666,12485
667,12028
668,11589
669,10954
670,10522
671,9849
672,9506
673,9002
674,8463
675,8163
676,7930
677,7321
678,7260
679,6739
680,6307
681,6202
682,5876
683,5526
684,5288
685,4995
686,4752
687,4539
688,4392
689,4107
690,3919
691,3820
692,3537
693,3301
694,3287
695,3210
696,2959
697,2887
698,2715
699,2570
700,2512
701,2404
702,2365
703,2107
704,2120
705,2016
706,1865
707,1830
708,1716
709,1668
710,1646
711,1653
712,1467
713,1429
714,1420
715,1328
716,1230
717,1192
718,1113
719,1187
720,1077
721,1004
722,966
723,921
724,912
725,930
726,835
727,854
728,776
729,741
730,660
731,666
732,667
733,642
734,620
735,620
736,545
737,525
738,515
739,505
740,490
741,484
742,427
743,438
744,430
745,414
746,387
747,393
748,385
749,364
750,326
751,345
752,356
753,302
754,269
755,281
756,270
757,259
758,283
759,247
760,259
761,255
762,246
763,234
764,240
765,208
766,222
767,215
768,183
769,184
770,178
771,201
772,166
773,162
774,170
775,153
776,133
777,140
778,128
779,150
780,139
781,136
782,141
783,133
784,120
785,129
786,110
787,102
788,104
789,97
790,108
791,95
792,110
793,85
794,90
795,97
796,74
797,81
798,85
799,67
800,73
801,82
802,74
803,56
804,72
805,61
806,67
807,84
808,60
809,62
810,59
811,47
812,56
813,60
814,55
815,46
816,37
817,39
818,36
819,49
820,52
821,43
822,41
823,43
824,44
825,26
826,35
827,37
828,43
829,45
830,42
831,39
832,38
833,31
834,30
835,30
836,33
837,28
838,22
839,34
840,36
841,26
842,23
843,26
844,28
845,30
846,31
847,19
848,26
849,21
850,21
851,22
852,26
853,17
854,26
855,25
856,19
857,27
858,17
859,10
860,11
861,13
862,21
863,15
864,18
865,17
866,17
867,14
868,17
869,15
870,17
871,17
872,14
873,12
874,14
875,13
876,10
877,10
878,6
879,14
880,12
881,10
882,10
883,9
884,11
885,6
886,13
887,14
888,8
889,3
890,10
891,8
892,8
893,7
894,9
895,15
896,3
897,13
898,12
899,8
900,7
901,11
902,5
903,9
904,5
905,7
906,5
907,1
908,6
909,7
910,7
911,8
912,6
913,4
914,16
915,2
916,7
917,6
918,6
919,9
920,8
921,4
922,5
923,6
924,14
925,3
926,5
927,6
928,4
929,1
930,3
931,5
932,3
933,4
934,3
935,3
936,4
937,6
938,5
939,4
940,6
941,2
942,2
943,3
944,4
945,2
946,8
947,2
948,3
949,0
950,3
951,2
952,4
953,1
954,2
955,3
956,5
957,2
958,3
959,2
960,4
961,4
962,1
963,3
964,3
965,0
966,2
967,1
968,3
969,2
970,1
971,1
972,3
973,1
974,3
975,1
976,0
977,3
978,1
979,4
980,1
981,2
982,7
983,5
984,0
985,2
986,2
987,4
988,1
989,0
990,2
991,5
992,3
993,0
994,2
995,1
996,0
997,4
998,1
999,2
1000,0
1001,1
1002,0
1003,0
1004,1
1005,0
1006,1
1007,4
1008,2
1009,1
1010,0
1011,2
1012,1
1013,1
1014,2
1015,2
1016,4
1017,1
1018,1
1019,1
1020,1
1021,1
1022,1
1023,1
1024,1
1025,0
1026,0
1027,2
1028,2
1029,0
1030,2
1031,3
1032,0
1033,1
1034,1
1035,1
1036,0
1037,0
1038,0
1039,2
1040,0
1041,0
1042,0
1043,0
1044,1
1045,2
1046,0
1047,1
1048,0
1049,1
1050,2
1051,0
1052,0
1053,1
1054,1
1055,2
1056,2
1057,0
1058,0
1059,1
1060,0
1061,1
1062,0
1063,0
1064,1
1065,1
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,1
1073,0
1074,0
1075,0
1076,1
1077,0
1078,1
1079,0
1080,0
1081,0
1082,1
1083,0
1084,0
1085,0
1086,0
1087,0
1088,2
1089,0
1090,0
1091,1
1092,0
1093,0
1094,1
1095,0
1096,0
1097,0
1098,1
1099,0
1100,0
1101,1
