1124,13
1125,13
1126,19
1127,10
1128,9
1129,15
1130,5
1131,11
1132,9
1133,7
1134,7
1135,10
1136,12
1137,7
1138,9
1139,7
1140,5
1141,9
1142,11
1143,5
1144,5
1145,7
1146,4
1147,9
1148,11
1149,10
1150,6
1151,6
1152,9
1153,4
1154,9
1155,4
1156,4
1157,4
1158,5
1159,2
1160,4
1161,3
1162,5
1163,4
1164,3
1165,5
1166,6
1167,9
1168,8
1169,4
1170,5
1171,2
1172,6
1173,2
1174,7
1175,3
1176,5
1177,6
1178,5
1179,2
1180,2
1181,3
1182,0
1183,3
1184,3
1185,2
1186,6
1187,2
1188,5
1189,4
1190,5
1191,3
1192,6
1193,4
1194,3
1195,4
1196,1
1197,2
1198,1
1199,1
1200,4
1201,3
1202,6
1203,1
1204,2
1205,1
1206,3
1207,1
1208,5
1209,2
1210,0
1211,2
1212,3
1213,0
1214,3
1215,3
1216,2
1217,1
1218,3
1219,2
1220,3
1221,0
1222,4
1223,2
1224,2
1225,2
1226,4
1227,1
1228,4
1229,0
1230,1
1231,2
1232,1
1233,2
1234,2
1235,1
1236,5
1237,1
1238,0
1239,3
1240,0
1241,1
1242,0
1243,4
1244,1
1245,1
1246,2
1247,2
1248,0
1249,0
1250,2
1251,0
1252,1
1253,0
1254,1
1255,2
1256,2
1257,1
1258,2
1259,0
1260,2
1261,1
1262,1
1263,1
1264,0
1265,2
1266,3
1267,0
1268,1
1269,5
1270,4
1271,0
1272,1
1273,2
1274,0
1275,0
1276,3
1277,0
1278,0
1279,0
1280,1
1281,2
1282,2
1283,4
1284,0
1285,1
1286,2
1287,2
1288,2
1289,1
1290,1
1291,0
1292,2
1293,1
1294,1
1295,2
1296,2
1297,1
1298,0
1299,2
1300,2
1301,2
1302,1
1303,0
1304,1
1305,0
1306,0
1307,0
1308,0
1309,0
1310,2
1311,2
1312,1
1313,0
1314,0
1315,0
1316,1
1317,0
1318,3
1319,4
1320,3
1321,0
1322,0
1323,0
1324,2
1325,1
1326,1
1327,1
1328,3
1329,0
1330,1
1331,0
1332,1
1333,0
1334,1
1335,1
1336,0
1337,2
1338,2
1339,2
1340,1
1341,0
1342,0
1343,1
1344,3
1345,0
1346,1
1347,1
1348,0
1349,1
1350,1
1351,1
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,2
1359,1
1360,1
1361,0
1362,2
1363,0
1364,0
1365,0
1366,1
1367,0
1368,1
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,2
1378,3
1379,0
1380,1
1381,0
1382,0
1383,1
1384,1
1385,0
1386,0
1387,1
1388,2
1389,0
1390,0
1391,0
1392,1
1393,0
1394,0
1395,0
1396,0
1397,0
1398,2
1399,2
1400,1
1401,1
1402,0
1403,3
1404,0
1405,0
1406,0
1407,1
1408,0
1409,0
1410,0
1411,1
1412,0
1413,0
1414,1
1415,1
1416,2
1417,1
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,1
1425,0
1426,0
1427,1
1428,0
1429,0
1430,1
1431,0
1432,1
1433,0
1434,0
1435,1
1436,0
1437,1
1438,0
1439,0
1440,1
1441,0
1442,0
1443,0
1444,0
1445,2
1446,0
1447,2
1448,0
1449,0
1450,1
1451,0
1452,0
1453,0
1454,1
1455,2
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,1
1464,0
1465,1
1466,0
1467,0
1468,1
1469,0
1470,1
1471,0
1472,0
1473,2
1474,0
1475,0
1476,2
1477,1
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,1
1496,1
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,2
1504,0
1505,0
1506,1
1507,0
1508,0
1509,0
1510,1
1511,1
1512,0
1513,0
1514,0
1515,0
1516,0
1517,2
1518,1
1519,2
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,2
1529,1
1530,0
1531,0
1532,0
1533,0
1534,0
1535,1
1536,0
1537,0
1538,0
1539,0
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,1
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,1
1566,1
1567,0
1568,0
1569,0
1570,0
1571,1
1572,0
1573,0
1574,0
1575,0
1576,0
1577,1
1578,1
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,1
1587,1
1588,0
1589,0
1590,0
1591,1
1592,0
1593,1
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,1
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,1
1625,0
1626,0
1627,1
1628,0
1629,0
1630,1
1631,0
1632,0
1633,0
1634,1
1635,1
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,1
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,1
1652,0
1653,0
1654,1
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,1
1662,1
1663,0
1664,0
1665,0
1666,0
1667,0
1668,1
1669,0
1670,0
1671,0
1672,0
1673,1
1674,0
1675,0
1676,0
1677,1
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,2
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,1
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1
1776,0
1777,0
1778,0
1779,0
1780,1
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,1
1791,0
1792,0
1793,0
1794,0
1795,1
1796,0
1797,0
1798,0
1799,1
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,1
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,1
1925,0
1926,0
1927,0
1928,0
1929,0
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,1
